seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	item-condition	will-ship-internationally	expedited-shipping	product-id	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	scheduled-delivery-sku-set	merchant-shipping-group	standard-price-point	ProductTaxCode	status	minimum-seller-allowed-price	maximum-seller-allowed-price	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
BG-6IN-COPPER-GAA-HELIX-SET-1	B0FP533SY2	BRONGS Copper Gaa Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - SE | Pack of 1	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0829FXR98OZ	786	10	2025-08-29 13:13:29 IST	1		11			B0FP533SY2	0	DEFAULT	784.0														Template		A_GEN_SUPERREDUCED	Active	707.0	864.0								999.0
BG-6IN-COPPER-GAA-HELIX-SET-3	B0FP51PDP9	BRONGS Copper Gaa Helix | 6 Inch |Energy Booster Vastu Remedy| Vastu Helix Remedy for Zone Correction |Zonal Placement - SE | Pack of 3	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0829FX1C4PF	2624	5	2025-08-29 13:13:20 IST	1		11			B0FP51PDP9	0	DEFAULT	2197.0														Template		A_GEN_STANDARD	Active	2361.0	2886.0								2999.0
BG-6IN-COPPER-HII-HELIX-SET-1	B0FP53YC28	BRONGS Copper Hii Helix |Size- 6Inch |Energy Booster Vastu Remedy|Weight - 290 Gram Approx |Vastu Helix Remedy for Zone Correction |Zonal Placement - SE | Pack of 1	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0829FX5DV40	786	19	2025-08-29 13:13:28 IST	1		11			B0FP53YC28	0	DEFAULT	797.0														Template		A_GEN_STANDARD	Active	707.0	864.0								1299.0
BG-6IN-COPPER-HII-HELIX-SET-3	B0FP4XBCPV	BRONGS Copper Hii Helix | 6 Inch |Energy Booster Vastu Remedy| Vastu Helix Remedy for Zone Correction |Zonal Placement - SE | Pack of 3	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0829FXEP6V0	2624	5	2025-08-29 13:13:19 IST	1		11			B0FP4XBCPV	0	DEFAULT	2197.0														Template		A_GEN_STANDARD	Active	2361.0	2886.0								2999.0
BG-6IN-COPPER-PLAIN-HELIX-SET-1	B0FP51L8HQ	BRONGS Copper Plain Helix |Size- 6Inch |Energy Booster Vastu Remedy| Weight - 272 Gram Approx |Vastu Helix Remedy for Zone Correction |Zonal Placement - SE | Pack of 1	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0829FXICI2X	786	10	2025-08-29 13:13:29 IST	1		11			B0FP51L8HQ	0	DEFAULT	797.0														Template		A_GEN_STANDARD	Active	707.0	864.0								999.0
BG-6IN-COPPER-PLAIN-HELIX-SET-3	B0FP4ZV6X8	BRONGS Copper Plain Helix | 6 Inch |Energy Booster Vastu Remedy| Vastu Helix Remedy for Zone Correction |Zonal Placement - SE | Pack of 3	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0829FXKY75C	2624	10	2025-08-29 13:13:20 IST	1		11			B0FP4ZV6X8	0	DEFAULT	1997.0														Template		A_GEN_STANDARD	Active	2361.0	2886.0								2999.0
BG-6IN-D-BROWN-BOARD+BLACK-PND	B0FH6M7DPQ	BRONGS Dowsing Board with Black Toumaline Pendulum |Size- 6 Inch Approx | Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board |	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X pendulum board 1 X Black Tourmaline dowsing pendulum	0415HAFYSVM	349		2026-04-16 03:00:28 IST	1		11			B0FH6M7DPQ		AMAZON_IN	313.0														Template		A_GEN_STANDARD	Active	314.0	418.0								699.0
BG-6IN-D-BROWN-BOARD+CLR-QTZ-PND	B0FH6PCW2Y	BRONGS Dowsing Board with Clear Quartz Pendulum | 6 Inch | Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Clear Quartz dowsing pendulum	0415HA7AW55	349	27	2026-04-16 01:12:52 IST	1		11			B0FH6PCW2Y	0	DEFAULT	313.0														Template		A_GEN_STANDARD	Active	314.0	418.0								699.0
BG-6IN-D-BROWN-BOARD+RUDRKSH-PND	B0FH6N49PB	BRONGS Dowsing Board (6Inch) with Rudraksh Pendulum |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brown divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X pendulum board 1 X Rudraksh dowsing pendulum	0415HAC2ZDS	349	50	2026-04-16 02:05:06 IST	1		11			B0FH6N49PB	0	DEFAULT	313.0														Template		A_GEN_STANDARD	Active	314.0	418.0								699.0
BG-6IN-EVIL-EYE-BOARD+BLACK-PND	B0FH6JKVMH	BRONGS Dowsing Board (6Inch) with Black Toumaline Pendulum |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X pendulum board 1 X Black Tourmaline dowsing pendulum	0417HFP0Q6G	349	10	2026-04-17 08:49:28 IST	1		11			B0FH6JKVMH	0	DEFAULT	313.0														Template		A_GEN_STANDARD	Active	314.0	418.0								699.0
BG-6IN-EVIL-EYE-BOARD+CLR-QTZ-PND	B0FH6R7KZ5	BRONGS Dowsing Board (6Inch) with Clear Quartz Pendulum |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Clear Quartz dowsing pendulum	0415HAFX2W1	315	8	2026-04-16 02:24:15 IST	1		11			B0FH6R7KZ5	0	DEFAULT	313.0														Template		A_GEN_STANDARD	Active	252.0	699.0								699.0
BG-6IN-L-BROWN-BOARD+BLACK-PND	B0FH6MNHLP	BRONGS Dowsing Board (6Inch) with Black Toumaline Pendulum |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round Brown pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X Brown pendulum board 1 X Black Tourmaline dowsing pendulum	0710FODSV7O	349	10	2025-07-10 12:46:55 IST	1		11			B0FH6MNHLP	0	DEFAULT	347.0														Template		A_GEN_STANDARD	Active	314.0	418.0								699.0
BG-6IN-L-BROWN-BOARD+CLR-QTZ-PND	B0FH6R9PZ2	BRONGS Dowsing Board with Clear Quartz Pendulum | 6 Inch |Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board |	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X star pendulum board 1 X Clear Quartz dowsing pendulum	0415HA0U1NB	349		2026-04-16 01:06:48 IST	1		11			B0FH6R9PZ2		AMAZON_IN	313.0														Template		A_GEN_STANDARD	Active	314.0	418.0								699.0
BG-6IN-L-BROWN-BOARD+RUDRKSH-PND	B0FH6M6NQ9	BRONGS Dowsing Board with Rudraksh Pendulum |Size- 6 Inch | Dowsing Board | Metaphysical Message Board | Acrylic Divination Board | Spirit Board | Witch Board |	Features: The pendulum board consists of almost all you need for divination, suitable for beginners interested in witchcraft. This round star pendulum board kit is designed to help you make decisions, seek inner answers, and entertain yourselves. The light brwn divination board allows you to have a pleasant game, explore destiny, and decorate your home and office. Specifications: Size: 6 inches in diameter Colour: as shown in the pictures Material: acrylic Package includes: 1 X board 1 X Rudraksh dowsing pendulum	0415HA5MV1H	349	50	2026-04-16 00:46:15 IST	1		11			B0FH6M6NQ9	0	DEFAULT	313.0														Template		A_GEN_STANDARD	Active	314.0	418.0								699.0
BG-6IN-LEAD-GAA-HELIX-SET-1	B0FP54ZZ9G	BRONGS Lead Gaa Helix | 6 Inch |Energy Booster Vastu Remedy| Vastu Helix Remedy for Zone Correction |Zonal Placement - SW | Pack of 1	This helix is specially designed to activate & balance the earth element of the south-west corner. Place this helix at the south-west corner. This is one of the superb remedies for south-west corner defects like south-west entrance, water body or kitchen at south-west, lower level, etc. Similarly, in business places the location of the entrance, fireplaced at south-west, etc can be corrected by installing multiple lead energy helix in a south-west direction. If your main door is at the south-west corner, simply fix this lead helix above or behind the main door to balance the energy. Location of master bedroom other than south-west can be corrected by placing three lead helix at the south-west corner of the house. Any other defect related to south-west can be corrected with the installation of Helix or in multiple at the affected location. It can be concealed in the floor or ceiling. In case of a ready structure, it can be hanged or nailed or placed on the floor. Residential Vastu defect for South West	0829FX1B4ZZ	499	47	2025-08-29 13:13:30 IST	1		11			B0FP54ZZ9G	0	DEFAULT	497.0														Template		A_GEN_STANDARD	Active	399.0	599.0								999.0
